20.0	2.0	0.9900	0.0000	0.0100	0.9808	3
0.0	3.0	0.9000	0.0400	0.1000	0.9808	3
0.5	3.0	0.9000	0.0400	0.1000	0.9808	3
1.0	3.0	0.9000	0.0400	0.1000	0.9808	3
2.0	3.0	0.9000	0.0400	0.1000	0.9808	3
3.0	3.0	0.9000	0.0400	0.1000	0.9808	3
5.0	3.0	0.9000	0.0400	0.1000	0.9808	3
10.0	3.0	0.9000	0.0400	0.1000	0.9808	3
12.0	3.0	0.9000	0.0400	0.1000	0.9808	3
15.0	3.0	0.9000	0.0400	0.1000	0.9808	3
20.0	3.0	0.9000	0.0400	0.1000	0.9808	3
0.0	5.0	0.9000	0.0300	0.1000	0.9808	3
0.5	5.0	0.9000	0.0300	0.1000	0.9808	3
1.0	5.0	0.9000	0.0300	0.1000	0.9808	3
2.0	5.0	0.9000	0.0300	0.1000	0.9808	3
3.0	5.0	0.9000	0.0300	0.1000	0.9808	3
5.0	5.0	0.9000	0.0300	0.1000	0.9808	3
10.0	5.0	0.9000	0.0300	0.1000	0.9808	3
12.0	5.0	0.9000	0.0300	0.1000	0.9808	3
15.0	5.0	0.9000	0.0300	0.1000	0.9808	3
20.0	5.0	0.9000	0.0300	0.1000	0.9808	3
0.0	7.0	0.8100	0.0800	0.1900	0.9808	3
0.5	7.0	0.8100	0.0800	0.1900	0.9808	3
1.0	7.0	0.8100	0.0800	0.1900	0.9808	3
2.0	7.0	0.8100	0.0800	0.1900	0.9808	3
3.0	7.0	0.8100	0.0800	0.1900	0.9808	3
5.0	7.0	0.8100	0.0800	0.1900	0.9808	3
10.0	7.0	0.8100	0.0800	0.1900	0.9808	3
12.0	7.0	0.8100	0.0800	0.1900	0.9808	3
15.0	7.0	0.8100	0.0800	0.1900	0.9808	3
20.0	7.0	0.8100	0.0800	0.1900	0.9808	3
0.0	10.0	0.6700	0.1100	0.3300	0.9808	3
0.5	10.0	0.6700	0.1100	0.3300	0.9808	3
1.0	10.0	0.6700	0.1100	0.3300	0.9808	3
2.0	10.0	0.6700	0.1100	0.3300	0.9808	3
3.0	10.0	0.6700	0.1100	0.3300	0.9808	3
5.0	10.0	0.6700	0.1100	0.3300	0.9808	3
10.0	10.0	0.6700	0.1100	0.3300	0.9808	3
12.0	10.0	0.6700	0.1100	0.3300	0.9808	3
15.0	10.0	0.6700	0.1100	0.3300	0.9808	3
20.0	10.0	0.6700	0.1100	0.3300	0.9808	3
0.0	12.0	0.5800	0.1400	0.4200	0.9808	3
0.5	12.0	0.5800	0.1400	0.4200	0.9808	3
1.0	12.0	0.5800	0.1400	0.4200	0.9808	3
2.0	12.0	0.5800	0.1400	0.4200	0.9808	3
3.0	12.0	0.5800	0.1400	0.4200	0.9808	3
5.0	12.0	0.5800	0.1400	0.4200	0.9808	3
10.0	12.0	0.5800	0.1400	0.4200	0.9808	3
12.0	12.0	0.5800	0.1400	0.4200	0.9808	3
15.0	12.0	0.5800	0.1400	0.4200	0.9808	3
20.0	12.0	0.5800	0.1400	0.4200	0.9808	3
0.0	15.0	0.5500	0.1300	0.4500	0.9808	3
0.5	15.0	0.5500	0.1300	0.4500	0.9808	3
1.0	15.0	0.5500	0.1300	0.4500	0.9808	3
2.0	15.0	0.5500	0.1300	0.4500	0.9808	3
3.0	15.0	0.5500	0.1300	0.4500	0.9808	3
5.0	15.0	0.5500	0.1300	0.4500	0.9808	3
10.0	15.0	0.5500	0.1300	0.4500	0.9808	3
12.0	15.0	0.5500	0.1300	0.4500	0.9808	3
15.0	15.0	0.5500	0.1300	0.4500	0.9808	3
20.0	15.0	0.5500	0.1300	0.4500	0.9808	3
0.0	20.0	0.5200	0.1600	0.4800	0.9808	3
0.5	20.0	0.5200	0.1600	0.4800	0.9808	3
1.0	20.0	0.5200	0.1600	0.4800	0.9808	3
2.0	20.0	0.5200	0.1600	0.4800	0.9808	3
3.0	20.0	0.5200	0.1600	0.4800	0.9808	3
5.0	20.0	0.5200	0.1600	0.4800	0.9808	3
10.0	20.0	0.5200	0.1600	0.4800	0.9808	3
12.0	20.0	0.5200	0.1600	0.4800	0.9808	3
15.0	20.0	0.5200	0.1600	0.4800	0.9808	3
20.0	20.0	0.5200	0.1600	0.4800	0.9808	3
0.0	0.0	1.0000	0.0000	0.0000	0.9500	4
0.5	0.0	1.0000	0.0000	0.0000	0.9500	4
1.0	0.0	1.0000	0.0000	0.0000	0.9500	4
2.0	0.0	1.0000	0.0000	0.0000	0.9500	4
3.0	0.0	1.0000	0.0000	0.0000	0.9500	4
5.0	0.0	1.0000	0.0000	0.0000	0.9500	4
10.0	0.0	1.0000	0.0000	0.0000	0.9500	4
12.0	0.0	1.0000	0.0000	0.0000	0.9500	4
15.0	0.0	1.0000	0.0000	0.0000	0.9500	4
20.0	0.0	1.0000	0.0000	0.0000	0.9500	4
0.0	1.0	1.0000	0.0000	0.0000	0.9500	4
0.5	1.0	1.0000	0.0000	0.0000	0.9500	4
1.0	1.0	1.0000	0.0000	0.0000	0.9500	4
2.0	1.0	1.0000	0.0000	0.0000	0.9500	4
3.0	1.0	1.0000	0.0000	0.0000	0.9500	4
5.0	1.0	1.0000	0.0000	0.0000	0.9500	4
10.0	1.0	1.0000	0.0000	0.0000	0.9500	4
12.0	1.0	1.0000	0.0000	0.0000	0.9500	4
15.0	1.0	1.0000	0.0000	0.0000	0.9500	4
20.0	1.0	1.0000	0.0000	0.0000	0.9500	4
0.0	2.0	0.9400	0.0000	0.0600	0.9500	4
0.5	2.0	0.9400	0.0000	0.0600	0.9500	4
1.0	2.0	0.9400	0.0000	0.0600	0.9500	4
2.0	2.0	0.9400	0.0000	0.0600	0.9500	4
3.0	2.0	0.9400	0.0000	0.0600	0.9500	4
5.0	2.0	0.9400	0.0000	0.0600	0.9500	4
10.0	2.0	0.9400	0.0000	0.0600	0.9500	4
12.0	2.0	0.9400	0.0000	0.0600	0.9500	4
15.0	2.0	0.9400	0.0000	0.0600	0.9500	4
20.0	2.0	0.9400	0.0000	0.0600	0.9500	4
0.0	3.0	0.9000	0.0100	0.1000	0.9500	4
0.5	3.0	0.9000	0.0100	0.1000	0.9500	4
1.0	3.0	0.9000	0.0100	0.1000	0.9500	4
2.0	3.0	0.9000	0.0100	0.1000	0.9500	4
3.0	3.0	0.9000	0.0100	0.1000	0.9500	4
5.0	3.0	0.9000	0.0100	0.1000	0.9500	4
10.0	3.0	0.9000	0.0100	0.1000	0.9500	4
12.0	3.0	0.9000	0.0100	0.1000	0.9500	4
15.0	3.0	0.9000	0.0100	0.1000	0.9500	4
20.0	3.0	0.9000	0.0100	0.1000	0.9500	4
0.0	5.0	0.7600	0.0500	0.2400	0.9500	4
0.5	5.0	0.7600	0.0500	0.2400	0.9500	4
1.0	5.0	0.7600	0.0500	0.2400	0.9500	4
2.0	5.0	0.7600	0.0500	0.2400	0.9500	4
3.0	5.0	0.7600	0.0500	0.2400	0.9500	4
5.0	5.0	0.7600	0.0500	0.2400	0.9500	4
10.0	5.0	0.7600	0.0500	0.2400	0.9500	4
12.0	5.0	0.7600	0.0500	0.2400	0.9500	4
15.0	5.0	0.7600	0.0500	0.2400	0.9500	4
20.0	5.0	0.7600	0.0500	0.2400	0.9500	4
0.0	7.0	0.6700	0.0600	0.3300	0.9500	4
0.5	7.0	0.6700	0.0600	0.3300	0.9500	4
1.0	7.0	0.6700	0.0600	0.3300	0.9500	4
2.0	7.0	0.6700	0.0600	0.3300	0.9500	4
3.0	7.0	0.6700	0.0600	0.3300	0.9500	4
5.0	7.0	0.6700	0.0600	0.3300	0.9500	4
10.0	7.0	0.6700	0.0600	0.3300	0.9500	4
12.0	7.0	0.6700	0.0600	0.3300	0.9500	4
15.0	7.0	0.6700	0.0600	0.3300	0.9500	4
20.0	7.0	0.6700	0.0600	0.3300	0.9500	4
0.0	10.0	0.5300	0.1100	0.4700	0.9500	4
0.5	10.0	0.5300	0.1100	0.4700	0.9500	4
1.0	10.0	0.5300	0.1100	0.4700	0.9500	4
2.0	10.0	0.5300	0.1100	0.4700	0.9500	4
3.0	10.0	0.5300	0.1100	0.4700	0.9500	4
5.0	10.0	0.5300	0.1100	0.4700	0.9500	4
10.0	10.0	0.5300	0.1100	0.4700	0.9500	4
12.0	10.0	0.5300	0.1100	0.4700	0.9500	4
15.0	10.0	0.5300	0.1100	0.4700	0.9500	4
20.0	10.0	0.5300	0.1100	0.4700	0.9500	4
0.0	12.0	0.5400	0.0900	0.4600	0.9500	4
0.5	12.0	0.5400	0.0900	0.4600	0.9500	4
1.0	12.0	0.5400	0.0900	0.4600	0.9500	4
2.0	12.0	0.5400	0.0900	0.4600	0.9500	4
3.0	12.0	0.5400	0.0900	0.4600	0.9500	4
5.0	12.0	0.5400	0.0900	0.4600	0.9500	4
10.0	12.0	0.5400	0.0900	0.4600	0.9500	4
12.0	12.0	0.5400	0.0900	0.4600	0.9500	4
15.0	12.0	0.5400	0.0900	0.4600	0.9500	4
20.0	12.0	0.5400	0.0900	0.4600	0.9500	4
0.0	15.0	0.4200	0.1000	0.5800	0.9500	4
0.5	15.0	0.4200	0.1000	0.5800	0.9500	4
1.0	15.0	0.4200	0.1000	0.5800	0.9500	4
2.0	15.0	0.4200	0.1000	0.5800	0.9500	4
3.0	15.0	0.4200	0.1000	0.5800	0.9500	4
5.0	15.0	0.4200	0.1000	0.5800	0.9500	4
10.0	15.0	0.4200	0.1000	0.5800	0.9500	4
12.0	15.0	0.4200	0.1000	0.5800	0.9500	4
15.0	15.0	0.4200	0.1000	0.5800	0.9500	4
20.0	15.0	0.4200	0.1000	0.5800	0.9500	4
0.0	20.0	0.4100	0.1400	0.5900	0.9500	4
0.5	20.0	0.4100	0.1400	0.5900	0.9500	4
1.0	20.0	0.4100	0.1400	0.5900	0.9500	4
2.0	20.0	0.4100	0.1400	0.5900	0.9500	4
3.0	20.0	0.4100	0.1400	0.5900	0.9500	4
5.0	20.0	0.4100	0.1400	0.5900	0.9500	4
10.0	20.0	0.4100	0.1400	0.5900	0.9500	4
12.0	20.0	0.4100	0.1400	0.5900	0.9500	4
15.0	20.0	0.4100	0.1400	0.5900	0.9500	4
20.0	20.0	0.4100	0.1400	0.5900	0.9500	4
0.0	0.0	1.0000	0.0000	0.0000	0.9620	5
0.5	0.0	1.0000	0.0000	0.0000	0.9620	5
1.0	0.0	1.0000	0.0000	0.0000	0.9620	5
2.0	0.0	1.0000	0.0000	0.0000	0.9620	5
3.0	0.0	1.0000	0.0000	0.0000	0.9620	5
5.0	0.0	1.0000	0.0000	0.0000	0.9620	5
10.0	0.0	1.0000	0.0000	0.0000	0.9620	5
12.0	0.0	1.0000	0.0000	0.0000	0.9620	5
15.0	0.0	1.0000	0.0000	0.0000	0.9620	5
20.0	0.0	1.0000	0.0000	0.0000	0.9620	5
0.0	1.0	0.9000	0.0200	0.1000	0.9620	5
0.5	1.0	0.9000	0.0200	0.1000	0.9620	5
1.0	1.0	0.9000	0.0200	0.1000	0.9620	5
2.0	1.0	0.9000	0.0200	0.1000	0.9620	5
3.0	1.0	0.9000	0.0200	0.1000	0.9620	5
5.0	1.0	0.9000	0.0200	0.1000	0.9620	5
10.0	1.0	0.9000	0.0200	0.1000	0.9620	5
12.0	1.0	0.9000	0.0200	0.1000	0.9620	5
15.0	1.0	0.9000	0.0200	0.1000	0.9620	5
20.0	1.0	0.9000	0.0200	0.1000	0.9620	5
0.0	2.0	0.7400	0.1000	0.2600	0.9620	5
0.5	2.0	0.7400	0.1000	0.2600	0.9620	5
1.0	2.0	0.7400	0.1000	0.2600	0.9620	5
2.0	2.0	0.7400	0.1000	0.2600	0.9620	5
3.0	2.0	0.7400	0.1000	0.2600	0.9620	5
5.0	2.0	0.7400	0.1000	0.2600	0.9620	5
10.0	2.0	0.7400	0.1000	0.2600	0.9620	5
12.0	2.0	0.7400	0.1000	0.2600	0.9620	5
15.0	2.0	0.7400	0.1000	0.2600	0.9620	5
20.0	2.0	0.7400	0.1000	0.2600	0.9620	5
0.0	3.0	0.6800	0.1000	0.3200	0.9620	5
0.5	3.0	0.6800	0.1000	0.3200	0.9620	5
1.0	3.0	0.6800	0.1000	0.3200	0.9620	5
2.0	3.0	0.6800	0.1000	0.3200	0.9620	5
3.0	3.0	0.6800	0.1000	0.3200	0.9620	5
5.0	3.0	0.6800	0.1000	0.3200	0.9620	5
10.0	3.0	0.6800	0.1000	0.3200	0.9620	5
12.0	3.0	0.6800	0.1000	0.3200	0.9620	5
15.0	3.0	0.6800	0.1000	0.3200	0.9620	5
20.0	3.0	0.6800	0.1000	0.3200	0.9620	5
0.0	5.0	0.6700	0.1000	0.3300	0.9620	5
0.5	5.0	0.6700	0.1000	0.3300	0.9620	5
